status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
9258148868_10155531913508869,Is it possible to express skepticism about Kremlin interference without the Internet turning you into a pro-Trump propagandist?,A So-Called Expert’s Uneasy Dive Into the Trump-Russia Frenzy,link,http://nyer.cm/o7olcRA,2018-02-22 15:18:08,24,13,7,22,0,1,0,0,1,0
9258148868_10155531889323869,"The philosopher Peter Sloterdijk's irreverence is an important element of his wide appeal, as is his eagerness to offer an opinion on absolutely anything—from psychoanalysis to finance, Islam to Soviet modernism, the ozone layer to Neanderthal sexuality.",A Celebrity Philosopher Explains the Populist Insurgency,link,http://nyer.cm/h3UPCyj,2018-02-22 15:00:09,106,7,41,96,7,1,2,0,0,0
9258148868_10155531442428869,Today's daily cartoon by Brendan Loper.,Timeline Photos,photo,https://www.facebook.com/newyorker/photos/a.430906773868.229225.9258148868/10155531442428869/?type=3,2018-02-22 11:44:15,4972,60,1246,4254,514,12,12,161,19,0
9258148868_10155531230403869,Fergie didn’t so much botch the national anthem as completely reinvent it in the most insane and enthralling way possible.,Fergie’s Wild Reinvention of the National Anthem at the N.B.A. All-Star Game,link,http://nyer.cm/nkqWUq6,2018-02-22 10:30:18,92,37,16,55,3,1,28,2,3,0
9258148868_10155529877938869,"“I could give you the whole play-by-play, but, frankly, it’s worth your two and a half minutes,” Amanda Petrusich writes.",Fergie’s Wild Reinvention of the National Anthem at the N.B.A. All-Star Game,link,http://nyer.cm/Io8xhct,2018-02-21 20:30:32,67,17,10,32,3,0,31,0,1,0
9258148868_10155529506753869,"Billy Graham has died at ninety-nine. ""It is largely because of his bold course that evangelicalism has attained its current place in American culture as the center of gravity of Protestant Christianity,"" Peter J. Boyer wrote in 2005.",The Big Tent,link,http://nyer.cm/3X1Tdpj,2018-02-21 17:15:10,53,52,3,33,7,1,6,3,3,0
9258148868_10155529405293869,"In Daily Shouts: Men are homogeneously unkempt slobs who got together in an unlit basement one day and agreed that this outfit would be their uniform from now on. When you co-opt it, you’ll confuse them, allowing you to pass undetected through their ranks.",Beyond Boyfriend Jeans: Hot New Styles to Borrow from the Boys,link,http://nyer.cm/WFOBmHp,2018-02-21 16:30:08,94,8,11,61,1,1,31,0,0,0
9258148868_10155528982298869,"The Academy Award nominated short film “Knife Skills,” about a restaurant staffed by former inmates, doesn’t provide a simple redemption story. Watch the full video: http://nyer.cm/DNf2aSS","Academy Award nominee ""Knife Skills""",video,https://www.facebook.com/newyorker/videos/10155528982298869/,2018-02-21 13:17:25,454,21,101,389,58,7,0,0,0,0
9258148868_10155528873623869,Today's daily cartoon by Jeremy Nguyen.,Timeline Photos,photo,https://www.facebook.com/newyorker/photos/a.430906773868.229225.9258148868/10155528873623869/?type=3,2018-02-21 12:16:31,3983,50,1040,3299,575,13,95,1,0,0
9258148868_10155528368508869,"The Vessel, in Hudson Yards, has a 154 staircases and 80 landings. Thomas Heatherwick has said that, at a site where there is nothing else to commemorate, the structure can be a “monument to us.”","Thomas Heatherwick, Architecture’s Showman",link,http://nyer.cm/YgWvRUm,2018-02-21 08:00:29,54,9,15,46,3,4,0,1,0,0
9258148868_10155528230653869,"Last month, just before “Saturday Night Live” parodied Catherine Deneuve and Brigitte Bardot as wine-swilling reactionaries, Marlène Schiappa, a Frenchwoman with significantly greater authority on gender issues, made a quick visit to New York.",The Feminism of France’s Minister for Gender Equality,link,http://nyer.cm/cTvfXSl,2018-02-21 06:30:05,116,5,25,114,1,1,0,0,0,0
9258148868_10155527558943869,"People who actually like cooking tend to crave boundaries—to want to be, as Julia Child assured us we could be, “alone in the kitchen.”",The Case Against Open Kitchens,link,http://nyer.cm/qJCKPcF,2018-02-20 21:30:18,661,82,170,599,51,0,11,0,0,0
